,id,name,pos,shoots,age,is_alive,height,weight,career length,is_active,has_hall_of_fame,count_allstar,stat_games,stat_points,stat_total_rebounds,stat_assists,stat_field_goal_pct,stat_three_point_field_goal_pct,stat_effective_field_goal_pct,stat_free_throw_pct,stat_efficiency_rating,stat_win_shares
150,p/poythal01,Alex Poythress,Power Forward,Right,32.35890410958904,True,206,106,3,False,False,0,52.0,3.8,2.3,0.5,47.2,35.8,66.7,53.1,11.7,1.0
151,p/princta02,Taurean Prince,Power Forward and Small Forward,Right,31.81917808219178,True,198,98,9,True,False,0,590.0,9.8,3.6,1.7,42.8,38.4,81.2,53.2,10.7,15.2
152,s/siberjo01,Jordan Sibert,Shooting Guard,Right,33.45753424657534,True,193,84,1,False,False,0,1.0,3.0,0.0,0.0,100.0,100.0,,150.0,29.7,0.0
153,s/spellom01,Omari Spellman,Center and Power Forward,Right,28.484931506849314,True,203,111,2,True,False,0,95.0,6.8,4.3,1.0,41.7,36.6,76.6,49.8,13.4,2.4
154,z/zellety01,Tyler Zeller,Center,Right,35.9972602739726,True,213,114,8,False,False,0,414.0,6.9,4.4,0.9,50.8,28.6,76.4,51.1,14.9,17.1
155,b/babbilu01,Luke Babbitt,Small Forward and Power Forward,Left,36.57534246575342,True,206,102,8,False,False,0,381.0,4.8,2.2,0.6,40.8,40.2,74.7,53.2,10.1,7.2
156,b/belinma01,Marco Belinelli,Shooting Guard and Small Forward,Right,39.81643835616438,True,196,99,13,False,False,0,860.0,9.7,2.1,1.7,42.4,37.6,84.6,51.1,12.2,30.5
157,b/brussni01,NicolÃ¡s Brussino,Small Forward and Shooting Guard,Right,32.87397260273973,True,203,88,2,False,False,0,58.0,2.6,1.7,0.8,36.4,29.9,77.3,46.5,10.5,0.6
158,c/cavanty01,Tyler Cavanaugh,Power Forward,Right,31.931506849315067,True,206,107,2,False,False,0,50.0,3.8,2.7,0.6,43.2,35.1,82.6,53.4,12.4,1.2
159,c/clevean01,Antonius Cleveland,Shooting Guard,Right,31.95068493150685,True,196,88,2,False,False,0,28.0,1.2,0.8,0.1,34.3,42.9,63.6,38.6,4.0,-0.1
160,d/delanma01,Malcolm Delaney,Point Guard,Right,36.85205479452055,True,190,86,2,False,False,0,127.0,5.7,1.8,2.8,37.7,30.8,80.5,43.1,8.9,1.1
161,e/evansje01,Jeremy Evans,Small Forward and Power Forward,Right,38.23287671232877,True,206,90,7,False,False,0,250.0,3.5,2.6,0.4,56.9,23.1,68.7,57.3,17.3,8.2
162,i/ilyaser01,Ersan Ä°lyasova,Power Forward,Right,38.676712328767124,True,206,106,13,False,False,0,825.0,10.1,5.6,1.1,44.3,36.7,77.7,50.6,15.4,48.8
163,l/leeda03,Damion Lee,Shooting Guard,Right,33.23561643835617,True,198,95,7,True,False,0,315.0,7.8,3.2,1.3,43.3,37.4,88.1,53.1,11.6,10.6
164,m/magetjo01,Josh Magette,Point Guard,Left,36.134246575342466,True,185,72,2,False,False,0,26.0,2.2,1.0,2.4,32.8,34.6,90.0,40.2,10.9,0.3
165,m/morrija01,Jaylen Morris,Shooting Guard,Right,30.323287671232876,True,196,83,3,False,False,0,13.0,3.1,1.8,1.0,35.4,20.0,50.0,38.5,5.6,-0.2
166,m/muscami01,Mike Muscala,Center and Power Forward,Right,34.54520547945206,True,208,108,11,True,False,0,548.0,5.9,3.1,0.8,45.1,37.3,83.0,55.3,13.5,19.2
167,s/schrode01,Dennis SchrÃ¶der,Point Guard and Shooting Guard,Right,32.33424657534247,True,185,79,12,True,False,0,871.0,13.9,2.9,4.9,43.1,34.2,83.6,48.5,14.1,33.2
168,t/taylois01,Isaiah Taylor,Point Guard,Right,31.515068493150686,True,190,77,2,False,False,0,71.0,6.3,1.4,2.9,41.3,24.4,69.9,43.8,10.4,0.6
169,w/whitean01,Andrew White,Small Forward,Right,32.583561643835615,True,201,95,1,False,False,0,15.0,4.6,2.3,0.4,34.2,36.7,25.0,46.6,5.8,-0.1
170,c/caldejo01,JosÃ© CalderÃ³n,Point Guard and Shooting Guard,Right,44.30684931506849,True,190,90,14,False,False,0,895.0,8.9,2.4,5.8,47.2,40.7,87.3,54.3,15.8,58.3
171,d/dunlemi02,Mike Dunleavy,"Small Forward, Shooting Guard, and Power Forward",Right,45.342465753424655,True,206,104,15,False,False,0,986.0,11.2,4.3,2.2,44.1,37.7,80.3,51.4,13.9,58.5
172,h/hardati02,Tim Hardaway Jr.,Shooting Guard and Small Forward,Right,33.83561643835616,True,196,92,12,True,False,0,848.0,13.7,2.9,1.8,41.8,36.3,81.7,51.9,13.1,35.9
173,h/humphkr01,Kris Humphries,Power Forward and Small Forward,Right,40.945205479452056,True,206,106,13,False,False,0,800.0,6.7,5.4,0.7,46.3,29.3,70.0,46.9,15.4,30.3
174,k/kellyry01,Ryan Kelly,Power Forward,Right,34.772602739726025,True,211,104,4,False,False,0,163.0,6.0,3.1,1.3,37.8,31.6,79.7,43.8,10.5,3.0
175,k/korveky01,Kyle Korver,"Shooting Guard, Small Forward, and Power Forward",Right,44.84109589041096,True,201,96,17,False,False,1,1232.0,9.7,3.0,1.7,44.2,42.9,87.7,57.4,12.8,73.4
176,m/millspa01,Paul Millsap,Power Forward and Center,Right,40.93424657534246,True,201,116,16,False,False,4,1085.0,13.4,7.1,2.2,48.9,34.1,73.6,51.3,18.7,95.4
177,n/nealga01,Gary Neal,Shooting Guard,Right,41.29041095890411,True,193,95,7,False,False,0,352.0,9.9,2.2,1.6,42.2,38.2,85.0,49.8,12.6,10.7
178,p/pattela01,Lamar Patterson,Shooting Guard,Right,34.43013698630137,True,196,102,2,False,False,0,40.0,2.3,1.4,1.1,32.6,23.6,72.0,39.5,4.4,0.1
179,s/scottmi01,Mike Scott,Power Forward,Right,37.50410958904109,True,201,107,9,False,False,0,555.0,6.7,3.1,0.9,45.3,36.2,75.7,53.1,12.3,16.8
180,s/sefolth01,Thabo Sefolosha,"Shooting Guard, Small Forward, and Power Forward",Right,41.71232876712329,True,198,97,14,False,False,0,869.0,5.7,3.7,1.4,44.9,34.9,73.2,50.9,11.4,39.3
181,t/tavarwa01,Edy Tavares,Center,Right,33.81917808219178,True,221,117,2,False,False,0,13.0,2.5,2.5,0.3,62.5,,27.3,62.5,16.3,0.2
182,h/hinriki01,Kirk Hinrich,Point Guard and Shooting Guard,Right,45.04383561643836,True,193,86,13,False,False,0,879.0,10.9,2.9,4.8,41.1,37.5,80.0,48.0,12.8,52.5
183,h/horfoal01,Al Horford,Center,Right,39.62465753424657,True,203,108,18,True,False,5,1156.0,12.8,7.8,3.2,50.8,37.6,76.4,55.0,17.8,117.8
184,m/macksh01,Shelvin Mack,Point Guard and Shooting Guard,Right,35.73698630136986,True,190,92,8,False,False,0,456.0,6.6,2.0,3.1,42.3,33.0,73.1,47.8,12.3,10.3
185,s/splitti01,Tiago Splitter,Center and Power Forward,Right,41.04383561643836,True,211,111,7,False,False,0,355.0,7.9,5.0,1.2,55.5,14.3,69.7,55.6,17.9,25.3
186,p/pritcpa01,Payton Pritchard,Point Guard and Shooting Guard,Right,27.96164383561644,True,185,88,5,True,False,0,382.0,9.8,2.9,2.8,45.3,39.1,85.7,57.7,15.3,24.5
187,s/simonan01,Anfernee Simons,Shooting Guard,Right,26.602739726027398,True,190,90,7,True,False,0,424.0,14.9,2.5,3.2,43.1,38.2,88.0,53.3,14.0,14.7
188,h/hausesa01,Sam Hauser,Small Forward and Power Forward,Right,28.101369863013698,True,201,98,4,True,False,0,291.0,7.4,2.9,0.9,44.0,41.4,84.9,61.5,12.6,14.6
189,w/whitede01,Derrick White,Shooting Guard and Point Guard,Right,31.53972602739726,True,193,86,8,True,False,0,528.0,13.3,3.7,4.3,44.3,36.5,85.4,53.9,16.0,42.8
190,b/brownja02,Jaylen Brown,Small Forward and Shooting Guard,Right,29.224657534246575,True,198,101,9,True,False,4,636.0,19.5,5.4,2.8,48.0,35.9,73.1,54.2,17.2,44.1
191,q/quetane01,Neemias Queta,Center,Right,26.506849315068493,True,213,112,4,True,False,0,143.0,6.0,4.6,0.8,64.0,0.0,67.0,64.0,18.6,8.7
192,s/scheiba01,Baylor Scheierman,Shooting Guard,Left,25.2986301369863,True,198,92,1,True,False,0,62.0,3.1,1.8,0.8,40.4,35.6,76.9,54.1,9.3,1.4
193,w/walshjo01,Jordan Walsh,Power Forward and Small Forward,Right,21.863013698630137,True,198,92,2,True,False,0,91.0,3.3,2.6,0.6,49.1,36.4,74.4,58.6,12.1,2.8
194,m/minotjo01,Josh Minott,Small Forward and Power Forward,Right,23.134246575342466,True,203,92,3,True,False,0,122.0,3.3,1.7,0.5,49.5,39.4,85.1,58.4,16.2,3.3
195,g/gonzahu01,Hugo GonzÃ¡lez,Small Forward and Shooting Guard,Right,19.934246575342467,True,198,90,0,True,False,0,30.0,4.2,3.3,0.6,50.0,37.2,61.5,57.8,11.0,0.9
196,g/garzalu01,Luka Garza,Center,Right,27.04931506849315,True,208,110,4,True,False,0,151.0,5.3,2.4,0.5,51.4,34.4,72.2,57.4,19.7,5.2
197,t/tillmxa01,Xavier Tillman Sr.,Center and Power Forward,Right,27.005479452054793,True,203,111,5,True,False,0,271.0,5.2,3.7,1.2,50.9,25.1,57.7,53.6,14.2,10.3
198,b/bouchch01,Chris Boucher,"Power Forward, Center, and Small Forward",Right,33.010958904109586,True,203,90,8,True,False,0,415.0,8.7,5.1,0.5,48.7,33.6,77.9,55.7,18.9,26.0
199,w/william01,Amari Williams,Power Forward and Center,Left,23.958904109589042,True,211,113,0,True,False,0,6.0,0.5,1.2,0.2,50.0,,50.0,50.0,9.4,0.1
200,h/harpero02,Ron Harper Jr.,Small Forward and Power Forward,Right,25.756164383561643,True,196,105,3,True,False,0,15.0,2.1,1.1,0.7,35.3,21.7,100.0,42.6,13.6,0.2
201,s/shulgma01,Max Shulga,Shooting Guard,Right,23.553424657534247,True,193,95,0,True,False,0,,,,,,,,,,
202,t/tatumja01,Jayson Tatum,Small Forward and Power Forward,Right,27.86849315068493,True,203,95,8,True,False,6,585.0,23.6,7.3,3.8,45.9,37.0,84.0,53.3,20.3,65.5
203,c/craigto01,Torrey Craig,Small Forward and Power Forward,Right,35.07671232876712,True,196,100,8,True,False,0,458.0,5.9,3.9,1.0,45.2,35.4,70.1,54.5,11.3,17.2
204,d/davisjd01,JD Davison,Point Guard and Shooting Guard,Right,23.279452054794522,True,185,88,3,True,False,0,52.0,1.8,0.7,0.9,40.0,31.0,63.2,47.6,10.3,0.3
205,h/holidjr01,Jrue Holiday,Point Guard and Shooting Guard,Right,35.5972602739726,True,193,99,16,True,False,2,1049.0,15.8,4.2,6.2,46.2,36.9,78.8,51.9,17.0,75.6
206,k/kornelu01,Luke Kornet,Center,Right,30.504109589041096,True,216,113,8,True,False,0,380.0,5.5,3.7,1.2,54.8,32.1,78.3,59.7,17.1,22.7
207,n/norrimi01,Miles Norris,Power Forward,Right,25.747945205479454,True,201,99,1,True,False,0,3.0,2.3,3.0,0.0,22.2,28.6,50.0,33.3,8.5,0.0
208,p/peterdr01,Drew Peterson,Power Forward,Right,26.18082191780822,True,203,92,2,True,False,0,34.0,2.1,1.5,0.5,36.5,32.0,72.7,49.2,8.8,0.4
209,s/sprinja01,Jaden Springer,Shooting Guard and Point Guard,Right,23.301369863013697,True,193,91,4,True,False,0,110.0,2.9,1.4,0.8,40.9,23.8,77.3,45.3,11.4,1.4
210,b/bantoda01,Dalano Banton,Point Guard,Right,26.186301369863013,True,203,92,4,True,False,0,216.0,6.8,2.2,2.0,40.2,30.4,72.8,46.1,12.6,2.1
211,b/brissos01,Oshae Brissett,Small Forward and Power Forward,Right,27.56986301369863,True,201,95,6,True,False,0,233.0,6.6,3.9,0.8,41.9,33.7,69.4,49.7,12.5,7.0
212,m/mykhasv01,Svi Mykhailiuk,Small Forward,Right,28.5972602739726,True,201,92,7,True,False,0,364.0,6.8,1.8,1.4,40.9,36.4,77.4,52.8,10.4,4.8
213,s/stevela01,Lamar Stevens,Power Forward and Small Forward,Right,28.517808219178082,True,201,104,5,True,False,0,220.0,5.6,2.9,0.6,46.3,28.7,72.6,49.8,11.1,4.9
214,b/brogdma01,Malcolm Brogdon,Point Guard and Shooting Guard,Right,33.0958904109589,True,193,103,9,False,False,0,463.0,15.3,4.1,4.7,46.3,38.8,87.4,53.0,16.9,33.4
215,c/champju01,Justin Champagnie,Small Forward,Right,24.542465753424658,True,198,93,4,True,False,0,150.0,6.2,4.4,0.8,48.5,35.0,72.7,56.4,15.4,5.2
216,g/griffbl01,Blake Griffin,Power Forward and Center,Right,36.83835616438356,True,206,113,13,False,False,6,765.0,19.0,8.0,4.0,49.3,32.8,69.6,51.8,21.0,81.1
217,j/jacksju01,Justin Jackson,Small Forward and Power Forward,Right,30.802739726027397,True,203,99,7,True,False,0,280.0,6.0,2.3,1.0,42.3,31.9,79.6,50.1,10.0,5.3
218,k/kabenmf01,Mfiondu Kabengele,Power Forward and Center,Right,28.41917808219178,True,208,113,3,True,False,0,55.0,2.6,1.5,0.3,38.3,30.1,85.2,46.9,10.9,0.4
219,v/vonleno01,Noah Vonleh,Power Forward and Center,Right,30.394520547945206,True,208,116,8,True,False,0,362.0,4.7,4.9,0.7,45.9,30.7,69.2,49.2,11.8,9.4
220,w/willigr01,Grant Williams,Power Forward,Right,27.123287671232877,True,201,107,6,True,False,0,380.0,7.2,3.7,1.5,45.2,37.7,77.4,55.8,10.0,15.5
221,w/williro04,Robert Williams,Center,Right,28.243835616438357,True,206,112,7,True,False,0,259.0,7.1,6.8,1.3,72.1,12.5,67.6,72.1,21.9,25.5
222,f/fittsma01,Malik Fitts,Power Forward,Right,28.53150684931507,True,196,104,2,True,False,0,18.0,1.3,1.1,0.3,40.9,50.0,,54.5,9.6,0.1
223,k/kanteen01,Enes Freedom,Center,Right,33.657534246575345,True,208,113,11,False,False,0,748.0,11.2,7.8,0.9,54.8,28.9,77.7,55.1,20.8,52.8
224,h/hernaju01,Juancho HernangÃ³mez,Power Forward,Right,30.2986301369863,True,206,97,7,True,False,0,339.0,5.0,3.3,0.6,42.8,34.2,67.6,52.4,11.1,8.7
225,j/johnsjo02,Joe Johnson,Shooting Guard and Small Forward,Right,44.556164383561644,True,201,108,18,False,False,7,1277.0,16.0,4.0,3.9,44.1,37.1,80.2,49.7,15.4,82.9
226,l/langfro01,Romeo Langford,Shooting Guard,Right,26.221917808219178,True,196,97,4,True,False,0,141.0,4.6,2.1,0.7,43.0,28.8,65.9,47.6,8.5,2.0
227,m/martike03,Kelan Martin,Small Forward,Right,30.45205479452055,True,196,104,3,True,False,0,96.0,5.5,2.4,0.6,41.4,30.7,88.9,48.7,10.4,0.7
228,m/milescj01,C.J. Miles,"Small Forward, Shooting Guard, and Point Guard",Left,38.83561643835616,True,198,99,16,False,False,0,849.0,9.6,2.4,1.1,41.1,35.8,80.9,50.0,13.1,30.1
229,m/morgaju01,Juwan Morgan,Power Forward,Right,28.745205479452054,True,201,105,3,True,False,0,52.0,1.5,1.2,0.3,52.5,34.8,54.5,59.3,9.2,0.7
230,n/nesmiaa01,Aaron Nesmith,Small Forward,Right,26.246575342465754,True,196,97,5,True,False,0,304.0,9.2,3.4,1.1,45.6,38.6,82.6,56.1,11.7,11.1
231,r/richajo01,Josh Richardson,Shooting Guard and Small Forward,Right,32.33424657534247,True,196,90,10,True,False,0,554.0,11.5,3.0,2.6,42.8,36.3,84.6,50.9,12.4,27.7
232,r/ryanma01,Matt Ryan,Small Forward,Right,28.745205479452054,True,198,97,4,True,False,0,82.0,3.7,0.9,0.5,38.9,40.2,89.3,54.5,8.3,0.7
233,s/stausni01,Nik Stauskas,Shooting Guard,Right,32.273972602739725,True,198,92,6,True,False,0,343.0,6.7,2.0,1.5,38.9,35.4,81.2,49.0,9.1,3.9
234,t/theisda01,Daniel Theis,Center,Right,33.78356164383562,True,203,111,8,True,False,0,411.0,7.1,4.7,1.3,53.7,32.6,72.6,58.3,15.4,23.3
235,t/thomabr01,Brodric Thomas,Shooting Guard,Right,28.96164383561644,True,196,83,2,True,False,0,44.0,3.3,1.4,0.9,37.3,26.5,66.7,44.4,8.2,0.1
236,e/edwarca01,Carsen Edwards,Shooting Guard,Right,27.843835616438355,True,180,90,3,True,False,0,72.0,3.7,1.1,0.7,36.4,29.7,75.8,45.0,8.1,0.3
237,f/fallta01,Tacko Fall,Center,Right,30.0986301369863,True,229,141,3,False,False,0,37.0,2.2,2.4,0.2,67.3,,32.0,67.3,18.8,0.7
238,f/fournev01,Evan Fournier,Shooting Guard and Small Forward,Right,33.21369863013699,True,198,92,12,True,False,0,704.0,13.6,2.7,2.5,44.1,37.4,79.9,52.7,13.5,30.5
239,g/greenja02,Javonte Green,Shooting Guard and Small Forward,Right,32.48219178082192,True,196,92,6,True,False,0,299.0,5.5,3.1,0.7,49.8,34.4,75.0,56.5,13.1,12.3
240,o/ojelese01,Semi Ojeleye,Power Forward,Right,31.112328767123287,True,198,108,5,False,False,0,284.0,3.4,2.2,0.4,38.4,34.4,71.7,49.4,7.0,5.2
241,t/thomptr01,Tristan Thompson,Center and Power Forward,Left Right,34.846575342465755,True,206,115,14,True,False,0,819.0,8.3,7.8,1.0,52.0,23.8,59.2,52.1,15.3,49.3
242,w/wagnemo01,Moritz Wagner,Center,Right,28.720547945205478,True,211,111,7,True,False,0,363.0,9.2,4.0,1.2,52.5,32.4,80.7,58.3,17.3,16.9
243,w/walkeke02,Kemba Walker,Point Guard,Right,35.69315068493151,True,183,83,12,False,False,4,750.0,19.3,3.8,5.3,41.8,36.0,84.0,48.8,19.1,59.8
244,w/watertr01,Tremont Waters,Point Guard,Right,28.01095890410959,True,178,79,3,True,False,0,40.0,3.7,0.9,2.1,35.4,29.6,96.0,42.5,10.5,0.1
245,h/haywago01,Gordon Hayward,Small Forward and Power Forward,Right,35.81917808219178,True,201,102,14,False,False,1,835.0,15.2,4.4,3.5,45.5,37.0,82.2,51.2,16.9,63.5
246,p/poirivi01,Vincent Poirier,Center,Right,32.24657534246575,True,213,106,2,False,False,0,32.0,1.5,1.8,0.3,41.7,33.3,61.5,42.7,10.2,0.2
247,w/wanambr01,Brad Wanamaker,Point Guard,Right,36.47945205479452,True,190,95,4,False,False,0,191.0,5.5,1.7,2.4,42.1,30.0,90.7,46.4,11.3,5.4
248,b/baynear01,Aron Baynes,Center,Right,39.106849315068494,True,208,117,9,False,False,0,522.0,6.0,4.6,0.8,48.9,30.8,79.4,51.1,13.7,20.1
249,d/doziepj01,PJ Dozier,"Shooting Guard, Small Forward, and Point Guard",Right,29.221917808219178,True,198,96,7,True,False,0,130.0,5.4,2.6,1.6,40.3,31.1,64.7,46.6,10.3,1.8
250,h/hunterj01,R.J. Hunter,Shooting Guard,Right,32.227397260273975,True,196,83,4,True,False,0,45.0,3.0,1.0,0.4,37.1,29.5,81.8,47.0,8.4,0.4
251,i/irvinky01,Kyrie Irving,Point Guard and Shooting Guard,Right,33.81643835616438,True,188,88,14,True,False,9,779.0,23.7,4.1,5.6,47.4,39.4,88.8,54.0,22.2,91.0
252,m/monrogr01,Greg Monroe,Center and Power Forward,Left,35.61917808219178,True,211,120,10,False,False,0,646.0,13.0,8.2,2.1,51.4,5.9,70.3,51.4,20.1,50.4
253,m/morrima03,Marcus Morris,Power Forward and Small Forward,Right,36.37260273972603,True,203,98,13,True,False,0,832.0,12.0,4.4,1.5,43.5,37.7,77.4,51.2,13.1,39.4
254,r/roziete01,Terry Rozier,Point Guard and Shooting Guard,Right,31.832876712328765,True,185,86,10,True,False,0,665.0,13.9,3.9,3.5,41.8,36.1,82.9,50.2,14.7,30.6
255,y/yabusgu01,Guerschon Yabusele,Center and Power Forward,Right,30.07945205479452,True,201,120,3,True,False,0,175.0,5.9,3.2,1.1,48.0,36.2,71.1,57.1,13.5,5.3
256,a/allenka01,Kadeem Allen,Point Guard,Right,33.0,True,185,90,3,False,False,0,47.0,5.5,1.5,2.3,43.5,34.9,75.7,48.8,13.5,1.0
257,b/birdja01,Jabari Bird,Shooting Guard,Right,31.53698630136986,True,198,89,1,False,False,0,13.0,3.0,1.5,0.6,57.7,42.9,46.2,63.5,12.1,0.2
258,e/eddieja01,Jarell Eddie,Small Forward,Right,34.21369863013699,True,201,98,3,False,False,0,34.0,2.6,0.9,0.1,30.2,29.2,94.1,41.3,10.1,0.2
259,g/gibsojo01,Jonathan Gibson,Point Guard,Right,38.19178082191781,True,188,83,2,False,False,0,21.0,6.7,1.2,1.4,41.5,36.8,72.4,50.4,11.8,0.0
260,l/larkish01,Shane Larkin,Point Guard,Right,33.28767123287671,True,180,79,4,False,False,0,256.0,5.5,1.9,2.9,42.2,33.6,77.7,46.8,11.4,4.4
261,n/naderab01,Abdel Nader,Small Forward,Right,32.30684931506849,True,196,102,5,False,False,0,202.0,4.6,1.9,0.5,42.8,35.7,71.8,50.8,9.3,2.8
262,s/silasxa01,Xavier Silas,Shooting Guard,Right,37.986301369863014,True,196,92,2,False,False,0,4.0,2.8,1.5,0.8,22.2,12.5,66.7,25.0,-0.7,-0.1
263,b/bradlav01,Avery Bradley,Shooting Guard and Point Guard,Right,35.13972602739726,True,190,81,12,False,False,0,660.0,11.0,2.8,1.7,43.4,36.5,78.3,49.8,10.7,17.2
264,c/crowdja01,Jae Crowder,Small Forward and Power Forward,Right,35.53150684931507,True,198,106,13,True,False,0,812.0,9.3,4.2,1.6,41.8,34.7,77.7,51.8,12.5,43.0
265,g/greenge01,Gerald Green,Shooting Guard and Small Forward,Right,39.97534246575343,True,198,92,12,False,False,0,658.0,9.7,2.5,0.9,41.7,36.1,81.8,50.4,13.0,18.4
266,j/jacksde01,Demetrius Jackson,Point Guard,Right,31.356164383561644,True,185,91,3,False,False,0,26.0,1.8,0.7,0.7,48.6,28.6,66.7,54.1,13.0,0.2
267,j/jerebjo01,Jonas Jerebko,Power Forward,Right,38.87945205479452,True,208,104,9,False,False,0,635.0,6.2,4.0,0.8,45.7,36.3,77.0,52.0,13.2,25.8
268,j/johnsam01,Amir Johnson,"Power Forward, Center, and Small Forward",Right,38.71506849315068,True,206,108,14,False,False,0,870.0,7.0,5.4,1.2,57.0,33.2,67.3,58.2,15.8,55.3
269,m/mickejo01,Jordan Mickey,Power Forward,Right,31.52054794520548,True,203,106,3,False,False,0,64.0,2.4,2.0,0.3,44.9,11.8,60.5,45.7,10.9,0.5
270,o/olynyke01,Kelly Olynyk,Center and Power Forward,Right,34.74520547945205,True,213,108,12,True,False,0,821.0,10.0,5.1,2.4,48.5,36.9,79.5,56.2,15.8,46.8
271,t/thomais02,Isaiah Thomas,Point Guard and Shooting Guard,Left,36.93972602739726,True,175,83,12,True,False,2,556.0,17.5,2.4,4.8,43.4,36.3,87.2,50.6,19.6,45.3
272,y/youngja01,James Young,Shooting Guard,Left,30.416438356164385,True,198,97,4,False,False,0,95.0,2.3,1.0,0.3,36.7,27.7,56.3,45.7,7.4,0.8
273,c/clarkco01,Coty Clarke,Small Forward,Right,33.534246575342465,True,201,105,1,False,False,0,3.0,2.0,0.3,0.0,50.0,100.0,,75.0,23.9,0.0
274,h/hollajo02,John Holland,Small Forward,Right,37.1945205479452,True,196,92,3,False,False,0,25.0,2.2,1.0,0.2,28.8,30.6,69.2,38.1,5.9,-0.2
275,l/leeda02,David Lee,"Power Forward, Center, and Small Forward",Left,42.723287671232875,True,206,111,12,False,False,2,829.0,13.5,8.8,2.2,53.5,3.4,77.2,53.6,19.1,76.0
276,s/sullija01,Jared Sullinger,Power Forward,Right,33.868493150684934,True,206,117,5,False,False,0,269.0,10.8,7.5,1.8,43.6,27.2,72.3,46.3,16.2,15.3
277,c/clownno01,Noah Clowney,Power Forward,Right,21.4986301369863,True,208,95,2,True,False,0,102.0,9.7,3.8,1.2,39.5,33.5,79.8,50.3,10.8,2.1
278,s/sharpda01,Day'Ron Sharpe,Center and Power Forward,Right,24.186301369863013,True,208,120,4,True,False,0,223.0,6.6,5.7,1.4,55.8,27.9,64.8,57.1,19.7,10.3
279,c/claxtni01,Nic Claxton,Center,Left,26.745205479452054,True,211,97,6,True,False,0,342.0,10.6,7.7,1.9,63.0,17.6,55.7,63.2,18.6,29.3
280,d/demineg01,Egor DÑmin,Point Guard,Right,19.863013698630137,True,203,90,0,True,False,0,30.0,9.9,3.3,3.4,39.1,37.2,88.5,51.7,10.7,0.3
281,w/willizi02,Ziaire Williams,Small Forward,Right,24.336986301369862,True,206,83,4,True,False,0,241.0,8.4,3.1,1.2,42.0,31.6,82.1,50.9,10.2,5.4
282,p/portemi01,Michael Porter Jr.,Small Forward,Right,27.545205479452054,True,208,98,6,True,False,0,372.0,16.9,6.5,1.5,49.9,40.7,80.0,59.9,17.5,29.0
283,p/poweldr01,Drake Powell,Shooting Guard,Right,20.345205479452055,True,196,88,0,True,False,0,24.0,6.3,1.5,1.8,48.1,36.0,90.3,56.5,9.9,0.5
284,w/wilsoja03,Jalen Wilson,Power Forward,Right,25.19178082191781,True,198,99,2,True,False,0,145.0,7.4,2.9,1.4,39.9,33.7,81.5,49.3,9.5,3.0
285,w/wolfda01,Danny Wolf,Power Forward,Right,21.69041095890411,True,211,113,0,True,False,0,19.0,7.4,3.8,1.9,38.8,34.5,84.6,46.1,9.6,0.1
286,t/traorno01,Nolan TraorÃ©,Point Guard,Right,19.627397260273973,True,190,83,0,True,False,0,13.0,4.1,1.0,2.1,33.3,28.6,77.8,40.4,4.9,-0.2
287,t/thomaca02,Cam Thomas,Shooting Guard,Right,24.252054794520546,True,190,95,4,True,False,0,227.0,15.4,2.5,2.1,43.9,34.6,86.0,49.9,15.2,5.9
288,s/sarafbe01,Ben Saraf,Shooting Guard,Left,19.747945205479454,True,198,90,0,True,False,0,12.0,5.4,1.6,2.8,35.5,27.3,80.0,42.7,6.8,-0.2
289,l/liddeej01,E.J. Liddell,Power Forward,Right,25.07123287671233,True,198,108,2,True,False,0,28.0,1.4,0.8,0.1,42.4,21.7,85.7,50.0,9.5,0.1
290,e/etienty01,Tyson Etienne,Point Guard,Right,26.326027397260273,True,183,90,1,True,False,0,15.0,4.5,0.6,0.9,31.3,29.8,80.0,44.0,4.4,-0.2
291,h/highsha01,Haywood Highsmith,Small Forward and Power Forward,Right,29.0986301369863,True,196,99,5,True,False,0,218.0,5.4,3.1,1.1,44.9,37.4,60.5,55.5,9.8,7.5
292,j/johnsch06,Chaney Johnson,Small Forward,Right,23.567123287671233,True,201,99,0,True,False,0,,,,,,,,,,
293,b/beekmre01,Reece Beekman,Point Guard,Right,24.265753424657536,True,190,86,1,True,False,0,36.0,2.6,1.1,1.8,32.7,17.5,76.2,36.0,7.5,0.1
294,c/cuiyo01,Cui Yongxi,Shooting Guard,Right,22.63013698630137,True,196,86,1,True,False,0,5.0,0.6,0.4,0.0,14.3,0.0,50.0,14.3,-10.7,-0.1
295,e/evbuoto01,Tosan Evbuomwan,Small Forward,Right,24.90684931506849,True,203,98,2,True,False,0,50.0,7.4,3.6,1.4,44.5,33.0,73.5,50.7,10.9,1.1
296,f/finnedo01,Dorian Finney-Smith,Power Forward and Small Forward,Right,32.701369863013696,True,201,99,9,True,False,0,597.0,8.2,4.5,1.4,43.6,36.2,71.8,54.8,10.7,28.4
297,h/hayeski01,Killian Hayes,Point Guard,Left,24.465753424657535,True,193,88,5,True,False,0,216.0,8.1,2.9,5.2,38.3,28.1,77.7,43.1,9.5,-0.2
