team_name,season,player_name,player_id,player_position
Boston Celtics,2015-16,Terry Rozier,r/roziete01,PG
Boston Celtics,2015-16,Marcus Smart,s/smartma01,PG
Boston Celtics,2015-16,Jared Sullinger,s/sullija01,PF
Boston Celtics,2015-16,Isaiah Thomas,t/thomais02,PG
Boston Celtics,2015-16,Evan Turner,t/turneev01,SG
Boston Celtics,2015-16,James Young,y/youngja01,SG
Boston Celtics,2015-16,Tyler Zeller,z/zellety01,C
Brooklyn Nets,2025-26,Noah Clowney,c/clownno01,PF
Brooklyn Nets,2025-26,Day'Ron Sharpe,s/sharpda01,C
Brooklyn Nets,2025-26,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2025-26,Egor Dёmin,d/demineg01,PG
Brooklyn Nets,2025-26,Terance Mann,m/mannte01,SG
Brooklyn Nets,2025-26,Tyrese Martin,m/martity01,SG
Brooklyn Nets,2025-26,Ziaire Williams,w/willizi02,SF
Brooklyn Nets,2025-26,Michael Porter Jr.,p/portemi01,SF
Brooklyn Nets,2025-26,Drake Powell,p/poweldr01,SG
Brooklyn Nets,2025-26,Jalen Wilson,w/wilsoja03,PF
Brooklyn Nets,2025-26,Danny Wolf,w/wolfda01,PF
Brooklyn Nets,2025-26,Nolan Traoré,t/traorno01,PG
Brooklyn Nets,2025-26,Cam Thomas,t/thomaca02,SG
Brooklyn Nets,2025-26,Ben Saraf,s/sarafbe01,SG
Brooklyn Nets,2025-26,E.J. Liddell,l/liddeej01,PF
Brooklyn Nets,2025-26,Tyson Etienne,e/etienty01,PG
Brooklyn Nets,2025-26,Haywood Highsmith,h/highsha01,SF
Brooklyn Nets,2025-26,Chaney Johnson,j/johnsch06,SF
Brooklyn Nets,2024-25,Reece Beekman,b/beekmre01,PG
Brooklyn Nets,2024-25,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2024-25,Noah Clowney,c/clownno01,PF
Brooklyn Nets,2024-25,Cui Yongxi,c/cuiyo01,SG
Brooklyn Nets,2024-25,Tyson Etienne,e/etienty01,PG
Brooklyn Nets,2024-25,Tosan Evbuomwan,e/evbuoto01,SF
Brooklyn Nets,2024-25,Dorian Finney-Smith,f/finnedo01,PF
Brooklyn Nets,2024-25,Killian Hayes,h/hayeski01,PG
Brooklyn Nets,2024-25,Cameron Johnson,j/johnsca02,PF
Brooklyn Nets,2024-25,Keon Johnson,j/johnske07,SG
Brooklyn Nets,2024-25,Maxwell Lewis,l/lewisma05,SF
Brooklyn Nets,2024-25,Jaylen Martin,m/martija02,SF
Brooklyn Nets,2024-25,Tyrese Martin,m/martity01,SG
Brooklyn Nets,2024-25,Dariq Whitehead,w/whiteda01,SF
Brooklyn Nets,2024-25,Shake Milton,m/miltosh01,SG
Brooklyn Nets,2024-25,D'Angelo Russell,r/russeda01,PG
Brooklyn Nets,2024-25,Dennis Schröder,s/schrode01,PG
Brooklyn Nets,2024-25,Day'Ron Sharpe,s/sharpda01,C
Brooklyn Nets,2024-25,Ben Simmons,s/simmobe01,PG
Brooklyn Nets,2024-25,Cam Thomas,t/thomaca02,SG
Brooklyn Nets,2024-25,Drew Timme,t/timmedr01,PF
Brooklyn Nets,2024-25,Trendon Watford,w/watfotr01,PF
Brooklyn Nets,2024-25,Ziaire Williams,w/willizi02,SF
Brooklyn Nets,2024-25,Jalen Wilson,w/wilsoja03,PF
Brooklyn Nets,2023-24,Keita Bates-Diop,b/bateske01,SF
Brooklyn Nets,2023-24,Mikal Bridges,b/bridgmi01,SF
Brooklyn Nets,2023-24,Armoni Brooks,b/brookar01,PG
Brooklyn Nets,2023-24,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2023-24,Noah Clowney,c/clownno01,PF
Brooklyn Nets,2023-24,Spencer Dinwiddie,d/dinwisp01,PG
Brooklyn Nets,2023-24,Dorian Finney-Smith,f/finnedo01,PF
Brooklyn Nets,2023-24,Harry Giles,g/gilesha01,C
Brooklyn Nets,2023-24,Jacob Gilyard,g/gilyaja01,PG
Brooklyn Nets,2023-24,Cameron Johnson,j/johnsca02,PF
Brooklyn Nets,2023-24,Keon Johnson,j/johnske07,SG
Brooklyn Nets,2023-24,Dariq Whitehead,w/whiteda01,SF
Brooklyn Nets,2023-24,Royce O'Neale,o/onealro01,SF
Brooklyn Nets,2023-24,Dennis Schröder,s/schrode01,PG
Brooklyn Nets,2023-24,Day'Ron Sharpe,s/sharpda01,C
Brooklyn Nets,2023-24,Ben Simmons,s/simmobe01,PG
Brooklyn Nets,2023-24,Dennis Smith Jr.,s/smithde03,PG
Brooklyn Nets,2023-24,Cam Thomas,t/thomaca02,SG
Brooklyn Nets,2023-24,Lonnie Walker IV,w/walkelo01,SG
Brooklyn Nets,2023-24,Trendon Watford,w/watfotr01,PF
Brooklyn Nets,2023-24,Jalen Wilson,w/wilsoja03,PF
Brooklyn Nets,2022-23,Mikal Bridges,b/bridgmi01,SG
Brooklyn Nets,2022-23,Moses Brown,b/brownmo01,C
Brooklyn Nets,2022-23,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2022-23,Seth Curry,c/curryse01,SG
Brooklyn Nets,2022-23,Spencer Dinwiddie,d/dinwisp01,PG
Brooklyn Nets,2022-23,David Duke Jr.,d/dukeda01,SG
Brooklyn Nets,2022-23,Kevin Durant,d/duranke01,PF
Brooklyn Nets,2022-23,Kessler Edwards,e/edwarke02,SF
Brooklyn Nets,2022-23,Dorian Finney-Smith,f/finnedo01,PF
Brooklyn Nets,2022-23,RaiQuan Gray,g/grayra01,PF
Brooklyn Nets,2022-23,Joe Harris,h/harrijo01,SF
Brooklyn Nets,2022-23,Kyrie Irving,i/irvinky01,PG
Brooklyn Nets,2022-23,Cameron Johnson,j/johnsca02,PF
Brooklyn Nets,2022-23,Patty Mills,m/millspa02,PG
Brooklyn Nets,2022-23,Markieff Morris,m/morrima02,PF
Brooklyn Nets,2022-23,Nerlens Noel,n/noelne01,C
Brooklyn Nets,2022-23,Royce O'Neale,o/onealro01,SF
Brooklyn Nets,2022-23,Day'Ron Sharpe,s/sharpda01,C
Brooklyn Nets,2022-23,Ben Simmons,s/simmobe01,PG
Brooklyn Nets,2022-23,Dru Smith,s/smithdr01,SG
Brooklyn Nets,2022-23,Edmond Sumner,s/sumneed01,SG
Brooklyn Nets,2022-23,Cam Thomas,t/thomaca02,SG
Brooklyn Nets,2022-23,T.J. Warren,w/warretj01,PF
Brooklyn Nets,2022-23,Yuta Watanabe,w/watanyu01,SF
Brooklyn Nets,2022-23,Alondes Williams,w/willial06,SG
Brooklyn Nets,2021-22,LaMarcus Aldridge,a/aldrila01,C
Brooklyn Nets,2021-22,DeAndre' Bembry,b/bembrde01,SF
Brooklyn Nets,2021-22,Bruce Brown,b/brownbr01,SF
Brooklyn Nets,2021-22,Jevon Carter,c/carteje01,PG
Brooklyn Nets,2021-22,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2021-22,Seth Curry,c/curryse01,SG
Brooklyn Nets,2021-22,Goran Dragić,d/dragigo01,PG
Brooklyn Nets,2021-22,Andre Drummond,d/drumman01,C
Brooklyn Nets,2021-22,David Duke Jr.,d/dukeda01,PG
Brooklyn Nets,2021-22,Kevin Durant,d/duranke01,PF
Brooklyn Nets,2021-22,Kessler Edwards,e/edwarke02,SF
Brooklyn Nets,2021-22,James Ennis III,e/ennisja01,SF
Brooklyn Nets,2021-22,Wenyen Gabriel,g/gabriwe01,PF
Brooklyn Nets,2021-22,Langston Galloway,g/gallola01,SG
Brooklyn Nets,2021-22,Blake Griffin,g/griffbl01,C
Brooklyn Nets,2021-22,James Harden,h/hardeja01,PG
Brooklyn Nets,2021-22,Joe Harris,h/harrijo01,SF
Brooklyn Nets,2021-22,Shaquille Harrison,h/harrish01,SG
Brooklyn Nets,2021-22,Kyrie Irving,i/irvinky01,PG
Brooklyn Nets,2021-22,James Johnson,j/johnsja01,PF
Brooklyn Nets,2021-22,Patty Mills,m/millspa02,SG
Brooklyn Nets,2021-22,Paul Millsap,m/millspa01,C
Brooklyn Nets,2021-22,Day'Ron Sharpe,s/sharpda01,PF
Brooklyn Nets,2021-22,Cam Thomas,t/thomaca02,SG
Brooklyn Nets,2020-21,LaMarcus Aldridge,a/aldrila01,C
Brooklyn Nets,2020-21,Jarrett Allen,a/allenja01,C
Brooklyn Nets,2020-21,Bruce Brown,b/brownbr01,PG
Brooklyn Nets,2020-21,Chris Chiozza,c/chiozch01,PG
Brooklyn Nets,2020-21,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2020-21,Tyler Cook,c/cookty01,PF
Brooklyn Nets,2020-21,Spencer Dinwiddie,d/dinwisp01,SG
Brooklyn Nets,2020-21,Kevin Durant,d/duranke01,PF
Brooklyn Nets,2020-21,Jeff Green,g/greenje02,PF
Brooklyn Nets,2020-21,Blake Griffin,g/griffbl01,PF
Brooklyn Nets,2020-21,James Harden,h/hardeja01,PG
Brooklyn Nets,2020-21,Joe Harris,h/harrijo01,SF
Brooklyn Nets,2020-21,Kyrie Irving,i/irvinky01,PG
Brooklyn Nets,2020-21,Mike James,j/jamesmi02,PG
Brooklyn Nets,2020-21,Alize Johnson,j/johnsal02,PF
Brooklyn Nets,2020-21,Tyler Johnson,j/johnsty01,SG
Brooklyn Nets,2020-21,DeAndre Jordan,j/jordade01,C
Brooklyn Nets,2020-21,Rodions Kurucs,k/kurucro01,PF
Brooklyn Nets,2020-21,Caris LeVert,l/leverca01,SG
Brooklyn Nets,2020-21,Timothé Luwawu-Cabarrot,l/luwawti01,SF
Brooklyn Nets,2020-21,Norvel Pelle,p/pelleno01,C
Brooklyn Nets,2020-21,Reggie Perry,p/perryre01,PF
Brooklyn Nets,2020-21,Taurean Prince,p/princta02,PF
Brooklyn Nets,2020-21,Andre Roberson,r/roberan03,SG
Brooklyn Nets,2020-21,Landry Shamet,s/shamela01,SG
Brooklyn Nets,2020-21,Iman Shumpert,s/shumpim01,SG
Brooklyn Nets,2020-21,Noah Vonleh,v/vonleno01,C
Brooklyn Nets,2019-20,Jarrett Allen,a/allenja01,C
Brooklyn Nets,2019-20,Justin Anderson,a/anderju01,SG
Brooklyn Nets,2019-20,Wilson Chandler,c/chandwi01,PF
Brooklyn Nets,2019-20,Chris Chiozza,c/chiozch01,PG
Brooklyn Nets,2019-20,Nic Claxton,c/claxtni01,C
Brooklyn Nets,2019-20,Jamal Crawford,c/crawfja01,SG
Brooklyn Nets,2019-20,Spencer Dinwiddie,d/dinwisp01,PG
Brooklyn Nets,2019-20,Henry Ellenson,e/ellenhe01,C
Brooklyn Nets,2019-20,Donta Hall,h/halldo01,C
Brooklyn Nets,2019-20,Joe Harris,h/harrijo01,SF
Brooklyn Nets,2019-20,Kyrie Irving,i/irvinky01,PG
Brooklyn Nets,2019-20,Tyler Johnson,j/johnsty01,SG
Brooklyn Nets,2019-20,DeAndre Jordan,j/jordade01,C
Brooklyn Nets,2019-20,Rodions Kurucs,k/kurucro01,PF
Brooklyn Nets,2019-20,Caris LeVert,l/leverca01,SG
Brooklyn Nets,2019-20,Timothé Luwawu-Cabarrot,l/luwawti01,SF
Brooklyn Nets,2019-20,Jeremiah Martin,m/martije02,PG
Brooklyn Nets,2019-20,Džanan Musa,m/musadz01,SF
Brooklyn Nets,2019-20,David Nwaba,n/nwabada01,SF
Brooklyn Nets,2019-20,Theo Pinson,p/pinsoth01,SG
Brooklyn Nets,2019-20,Taurean Prince,p/princta02,PF
Brooklyn Nets,2019-20,Iman Shumpert,s/shumpim01,SF
Brooklyn Nets,2019-20,Garrett Temple,t/templga01,SG
Brooklyn Nets,2019-20,Lance Thomas,t/thomala01,PF
Brooklyn Nets,2018-19,Jarrett Allen,a/allenja01,C
Brooklyn Nets,2018-19,DeMarre Carroll,c/carrode01,PF
Brooklyn Nets,2018-19,Allen Crabbe,c/crabbal01,SG
Brooklyn Nets,2018-19,Mitch Creek,c/creekmi01,SF
Brooklyn Nets,2018-19,Ed Davis,d/davised01,C
Brooklyn Nets,2018-19,Spencer Dinwiddie,d/dinwisp01,PG
Brooklyn Nets,2018-19,Jared Dudley,d/dudleja01,PF
Brooklyn Nets,2018-19,Kenneth Faried,f/farieke01,C
Brooklyn Nets,2018-19,Treveon Graham,g/grahatr01,SG
Brooklyn Nets,2018-19,Joe Harris,h/harrijo01,SG
Brooklyn Nets,2018-19,Rondae Hollis-Jefferson,h/holliro01,SF
Brooklyn Nets,2018-19,Rodions Kurucs,k/kurucro01,SF
Brooklyn Nets,2018-19,Caris LeVert,l/leverca01,SF
Brooklyn Nets,2018-19,Tahjere McCall,m/mccalta01,SG
Brooklyn Nets,2018-19,Džanan Musa,m/musadz01,SG
Brooklyn Nets,2018-19,Shabazz Napier,n/napiesh01,PG
Brooklyn Nets,2018-19,Theo Pinson,p/pinsoth01,SG
Brooklyn Nets,2018-19,D'Angelo Russell,r/russeda01,PG
Brooklyn Nets,2018-19,Alan Williams,w/willial03,PF
Brooklyn Nets,2017-18,Quincy Acy,a/acyqu01,PF
Brooklyn Nets,2017-18,Jarrett Allen,a/allenja01,C
Brooklyn Nets,2017-18,Trevor Booker,b/booketr01,PF
Brooklyn Nets,2017-18,DeMarre Carroll,c/carrode01,PF
Brooklyn Nets,2017-18,Allen Crabbe,c/crabbal01,SG
Brooklyn Nets,2017-18,Dante Cunningham,c/cunnida01,SF
Brooklyn Nets,2017-18,Spencer Dinwiddie,d/dinwisp01,PG
Brooklyn Nets,2017-18,Milton Doyle,d/doylemi01,SG
Brooklyn Nets,2017-18,Joe Harris,h/harrijo01,SG
Brooklyn Nets,2017-18,Rondae Hollis-Jefferson,h/holliro01,SF
Brooklyn Nets,2017-18,Sean Kilpatrick,k/kilpase01,SG
Brooklyn Nets,2017-18,Caris LeVert,l/leverca01,SF
Brooklyn Nets,2017-18,Jeremy Lin,l/linje01,PG
Brooklyn Nets,2017-18,Timofey Mozgov,m/mozgoti01,C
Brooklyn Nets,2017-18,Jahlil Okafor,o/okafoja01,C
Brooklyn Nets,2017-18,D'Angelo Russell,r/russeda01,PG
Brooklyn Nets,2017-18,Nik Stauskas,s/stausni01,SG
Brooklyn Nets,2017-18,Rashad Vaughn,v/vaughra01,SG
Brooklyn Nets,2017-18,James Webb III,w/webbja01,SF
Brooklyn Nets,2017-18,Isaiah Whitehead,w/whiteis01,PG
Brooklyn Nets,2017-18,Jacob Wiley,w/wileyja01,PF
Brooklyn Nets,2017-18,Tyler Zeller,z/zellety01,C
Brooklyn Nets,2016-17,Quincy Acy,a/acyqu01,PF
Brooklyn Nets,2016-17,Anthony Bennett,b/bennean01,PF
Brooklyn Nets,2016-17,Bojan Bogdanović,b/bogdabo02,SF
Brooklyn Nets,2016-17,Trevor Booker,b/booketr01,PF
Brooklyn Nets,2016-17,Spencer Dinwiddie,d/dinwisp01,PG
Brooklyn Nets,2016-17,Yogi Ferrell,f/ferreyo01,PG
Brooklyn Nets,2016-17,Randy Foye,f/foyera01,SG
Brooklyn Nets,2016-17,Archie Goodwin,g/goodwar01,SG
Brooklyn Nets,2016-17,Justin Hamilton,h/hamilju01,C
Brooklyn Nets,2016-17,Joe Harris,h/harrijo01,SG
Brooklyn Nets,2016-17,Rondae Hollis-Jefferson,h/holliro01,SF
Brooklyn Nets,2016-17,Sean Kilpatrick,k/kilpase01,SG
Brooklyn Nets,2016-17,Caris LeVert,l/leverca01,SF
Brooklyn Nets,2016-17,Jeremy Lin,l/linje01,PG
Brooklyn Nets,2016-17,Brook Lopez,l/lopezbr01,C
Brooklyn Nets,2016-17,Chris McCullough,m/mcculch01,PF
Brooklyn Nets,2016-17,K.J. McDaniels,m/mcdankj01,SF
Brooklyn Nets,2016-17,Andrew Nicholson,n/nichoan01,PF
Brooklyn Nets,2016-17,Luis Scola,s/scolalu01,PF
Brooklyn Nets,2016-17,Greivis Vásquez,v/vasqugr01,PG
Brooklyn Nets,2016-17,Isaiah Whitehead,w/whiteis01,PG
Brooklyn Nets,2015-16,Andrea Bargnani,b/bargnan01,C
Brooklyn Nets,2015-16,Bojan Bogdanović,b/bogdabo02,SF
Brooklyn Nets,2015-16,Markel Brown,b/brownma02,SG
Brooklyn Nets,2015-16,Wayne Ellington,e/ellinwa01,SG
Brooklyn Nets,2015-16,Rondae Hollis-Jefferson,h/holliro01,SF
Brooklyn Nets,2015-16,Jarrett Jack,j/jackja01,PG
Brooklyn Nets,2015-16,Joe Johnson,j/johnsjo02,SF
Brooklyn Nets,2015-16,Sergey Karasev,k/karasse01,SF
Brooklyn Nets,2015-16,Sean Kilpatrick,k/kilpase01,SG
Brooklyn Nets,2015-16,Shane Larkin,l/larkish01,PG
Brooklyn Nets,2015-16,Brook Lopez,l/lopezbr01,C
Brooklyn Nets,2015-16,Chris McCullough,m/mcculch01,PF
Brooklyn Nets,2015-16,Willie Reed,r/reedwi02,C
Brooklyn Nets,2015-16,Thomas Robinson,r/robinth01,PF
Brooklyn Nets,2015-16,Henry Sims,s/simshe01,C
Brooklyn Nets,2015-16,Donald Sloan,s/sloando01,PG
Brooklyn Nets,2015-16,Thaddeus Young,y/youngth01,PF
Charlotte Hornets,2025-26,Sion James,j/jamessi01,SG
Charlotte Hornets,2025-26,Miles Bridges,b/bridgmi02,PF
Charlotte Hornets,2025-26,Kon Knueppel,k/knuepko01,SF
Charlotte Hornets,2025-26,Moussa Diabaté,d/diabamo01,C
Charlotte Hornets,2025-26,Collin Sexton,s/sextoco01,SG
Charlotte Hornets,2025-26,Ryan Kalkbrenner,k/kalkbry01,C
Charlotte Hornets,2025-26,LaMelo Ball,b/ballla01,PG
Charlotte Hornets,2025-26,Liam McNeeley,m/mcneeli01,SF
Charlotte Hornets,2025-26,Tre Mann,m/manntr01,PG
Charlotte Hornets,2025-26,Tidjane Salaün,s/salauti01,PF
Charlotte Hornets,2025-26,Brandon Miller,m/millebr02,SF
Charlotte Hornets,2025-26,Pat Connaughton,c/connapa01,SG
Charlotte Hornets,2025-26,KJ Simpson,s/simpskj01,PG
Charlotte Hornets,2025-26,Mason Plumlee,p/plumlma01,C
Charlotte Hornets,2025-26,Josh Green,g/greenjo02,SG
Charlotte Hornets,2025-26,Antonio Reeves,r/reevean01,SG
Charlotte Hornets,2025-26,PJ Hall,h/hallpj01,C
Charlotte Hornets,2025-26,Grant Williams,w/willigr01,PF
Charlotte Hornets,2024-25,LaMelo Ball,b/ballla01,PG
Charlotte Hornets,2024-25,Damion Baugh,b/baughda01,SG
Charlotte Hornets,2024-25,Miles Bridges,b/bridgmi02,PF
Charlotte Hornets,2024-25,Seth Curry,c/curryse01,SG
Charlotte Hornets,2024-25,Moussa Diabaté,d/diabamo01,C
Charlotte Hornets,2024-25,Malachi Flynn,f/flynnma01,PG
Charlotte Hornets,2024-25,Marcus Garrett,g/garrema01,SG
Charlotte Hornets,2024-25,Taj Gibson,g/gibsota01,C
Charlotte Hornets,2024-25,Josh Green,g/greenjo02,SG
Charlotte Hornets,2024-25,DaQuan Jeffries,j/jeffrda01,SG
Charlotte Hornets,2024-25,Tre Mann,m/manntr01,PG
Charlotte Hornets,2024-25,Cody Martin,m/martico01,SF
Charlotte Hornets,2024-25,Vasilije Micić,m/micicva01,PG
Charlotte Hornets,2024-25,Brandon Miller,m/millebr02,SF
Charlotte Hornets,2024-25,Wendell Moore Jr.,m/moorewe01,SG
Charlotte Hornets,2024-25,Jusuf Nurkić,n/nurkiju01,C
Charlotte Hornets,2024-25,Josh Okogie,o/okogijo01,SG
Charlotte Hornets,2024-25,Elfrid Payton,p/paytoel01,PG
Charlotte Hornets,2024-25,Jared Rhoden,r/rhodeja01,SG
Charlotte Hornets,2024-25,Nick Richards,r/richani01,C
Charlotte Hornets,2024-25,Tidjane Salaün,s/salauti01,PF
Charlotte Hornets,2024-25,KJ Simpson,s/simpskj01,PG
Charlotte Hornets,2024-25,Jaylen Sims,s/simsja01,SG
Charlotte Hornets,2024-25,Nick Smith Jr.,s/smithni01,SG
Charlotte Hornets,2024-25,Grant Williams,w/willigr01,PF
Charlotte Hornets,2024-25,Mark Williams,w/willima07,C
Charlotte Hornets,2024-25,Isaiah Wong,w/wongis01,SG
Charlotte Hornets,2023-24,Amari Bailey,b/baileam01,PG
Charlotte Hornets,2023-24,LaMelo Ball,b/ballla01,PG
Charlotte Hornets,2023-24,Dāvis Bertāns,b/bertada01,PF
Charlotte Hornets,2023-24,Leaky Black,b/blackle01,SF
Charlotte Hornets,2023-24,Marques Bolden,b/boldema01,C
Charlotte Hornets,2023-24,James Bouknight,b/bouknja01,SG
Charlotte Hornets,2023-24,Miles Bridges,b/bridgmi02,SF
Charlotte Hornets,2023-24,Seth Curry,c/curryse01,SG
Charlotte Hornets,2023-24,Gordon Hayward,h/haywago01,SF
Charlotte Hornets,2023-24,Théo Maledon,m/maledth01,PG
Charlotte Hornets,2023-24,Tre Mann,m/manntr01,PG
Charlotte Hornets,2023-24,Cody Martin,m/martico01,SF
Charlotte Hornets,2023-24,Bryce McGowens,m/mcgowbr01,SG
Charlotte Hornets,2023-24,Nathan Mensah,m/mensana01,C
Charlotte Hornets,2023-24,Vasilije Micić,m/micicva01,PG
Charlotte Hornets,2023-24,Brandon Miller,m/millebr02,SF
Charlotte Hornets,2023-24,Frank Ntilikina,n/ntilila01,PG
Charlotte Hornets,2023-24,Aleksej Pokusevski,p/pokusal01,PF
Charlotte Hornets,2023-24,Nick Richards,r/richani01,C
Charlotte Hornets,2023-24,Terry Rozier,r/roziete01,SG
Charlotte Hornets,2023-24,Ish Smith,s/smithis01,PG
Charlotte Hornets,2023-24,Nick Smith Jr.,s/smithni01,SG
Charlotte Hornets,2023-24,JT Thor,t/thorjt01,PF
Charlotte Hornets,2023-24,P.J. Washington,w/washipj01,PF
Charlotte Hornets,2023-24,Grant Williams,w/willigr01,PF
Charlotte Hornets,2023-24,Mark Williams,w/willima07,C
Charlotte Hornets,2022-23,LaMelo Ball,b/ballla01,PG
Charlotte Hornets,2022-23,James Bouknight,b/bouknja01,SG
Charlotte Hornets,2022-23,Gordon Hayward,h/haywago01,SF
Charlotte Hornets,2022-23,Kai Jones,j/joneska01,C
Charlotte Hornets,2022-23,Théo Maledon,m/maledth01,PG
Charlotte Hornets,2022-23,Cody Martin,m/martico01,SF
Charlotte Hornets,2022-23,Jalen McDaniels,m/mcdanja01,SF
Charlotte Hornets,2022-23,Bryce McGowens,m/mcgowbr01,SG
Charlotte Hornets,2022-23,Svi Mykhailiuk,m/mykhasv01,SF
Charlotte Hornets,2022-23,Kelly Oubre Jr.,o/oubreke01,SF
Charlotte Hornets,2022-23,Mason Plumlee,p/plumlma01,C
Charlotte Hornets,2022-23,Nick Richards,r/richani01,C
Charlotte Hornets,2022-23,Terry Rozier,r/roziete01,SG
Charlotte Hornets,2022-23,Kobi Simmons,s/simmoko01,SG
Charlotte Hornets,2022-23,Dennis Smith Jr.,s/smithde03,PG
Charlotte Hornets,2022-23,Xavier Sneed,s/sneedxa01,SF
Charlotte Hornets,2022-23,JT Thor,t/thorjt01,PF
Charlotte Hornets,2022-23,P.J. Washington,w/washipj01,PF
Charlotte Hornets,2022-23,Mark Williams,w/willima07,C
Charlotte Hornets,2021-22,LaMelo Ball,b/ballla01,PG
Charlotte Hornets,2021-22,James Bouknight,b/bouknja01,SG
Charlotte Hornets,2021-22,Miles Bridges,b/bridgmi02,PF
Charlotte Hornets,2021-22,Vernon Carey Jr.,c/careyve01,C
Charlotte Hornets,2021-22,Montrezl Harrell,h/harremo01,C
Charlotte Hornets,2021-22,Gordon Hayward,h/haywago01,SF
Charlotte Hornets,2021-22,Kai Jones,j/joneska01,C
Charlotte Hornets,2021-22,Arnoldas Kulboka,k/kulboar01,SF
Charlotte Hornets,2021-22,Scottie Lewis,l/lewissc01,SG
Charlotte Hornets,2021-22,Cody Martin,m/martico01,SF
Charlotte Hornets,2021-22,Jalen McDaniels,m/mcdanja01,SF
Charlotte Hornets,2021-22,Kelly Oubre Jr.,o/oubreke01,SF
Charlotte Hornets,2021-22,Mason Plumlee,p/plumlma01,C
Charlotte Hornets,2021-22,Nick Richards,r/richani01,C
Charlotte Hornets,2021-22,Terry Rozier,r/roziete01,SG
Charlotte Hornets,2021-22,Ish Smith,s/smithis01,PG
Charlotte Hornets,2021-22,Isaiah Thomas,t/thomais02,PG
Charlotte Hornets,2021-22,JT Thor,t/thorjt01,PF
Charlotte Hornets,2021-22,P.J. Washington,w/washipj01,C
Charlotte Hornets,2020-21,LaMelo Ball,b/ballla01,PG
Charlotte Hornets,2020-21,Bismack Biyombo,b/biyombi01,C
Charlotte Hornets,2020-21,Miles Bridges,b/bridgmi02,PF
Charlotte Hornets,2020-21,Vernon Carey Jr.,c/careyve01,C
Charlotte Hornets,2020-21,Nate Darling,d/darlina01,SG
Charlotte Hornets,2020-21,Devonte' Graham,g/grahade01,PG
Charlotte Hornets,2020-21,Gordon Hayward,h/haywago01,SF
Charlotte Hornets,2020-21,Caleb Martin,m/martica02,SF
Charlotte Hornets,2020-21,Cody Martin,m/martico01,SF
Charlotte Hornets,2020-21,Jalen McDaniels,m/mcdanja01,SF
Charlotte Hornets,2020-21,Malik Monk,m/monkma01,SG
Charlotte Hornets,2020-21,Nick Richards,r/richani01,PF
Charlotte Hornets,2020-21,Grant Riller,r/rillegr01,PG
Charlotte Hornets,2020-21,Terry Rozier,r/roziete01,SG
Charlotte Hornets,2020-21,Brad Wanamaker,w/wanambr01,PG
Charlotte Hornets,2020-21,P.J. Washington,w/washipj01,PF
Charlotte Hornets,2020-21,Cody Zeller,z/zelleco01,C
Charlotte Hornets,2019-20,Dwayne Bacon,b/bacondw01,SG
Charlotte Hornets,2019-20,Nicolas Batum,b/batumni01,SF
Charlotte Hornets,2019-20,Bismack Biyombo,b/biyombi01,C
Charlotte Hornets,2019-20,Miles Bridges,b/bridgmi02,SF
Charlotte Hornets,2019-20,Joe Chealey,c/chealjo01,PG
Charlotte Hornets,2019-20,Devonte' Graham,g/grahade01,PG
Charlotte Hornets,2019-20,Willy Hernangómez,h/hernawi01,C
Charlotte Hornets,2019-20,Michael Kidd-Gilchrist,k/kiddgmi01,PF
Charlotte Hornets,2019-20,Caleb Martin,m/martica02,SF
Charlotte Hornets,2019-20,Cody Martin,m/martico01,SF
Charlotte Hornets,2019-20,Jalen McDaniels,m/mcdanja01,SF
Charlotte Hornets,2019-20,Malik Monk,m/monkma01,SG
Charlotte Hornets,2019-20,Terry Rozier,r/roziete01,PG
Charlotte Hornets,2019-20,P.J. Washington,w/washipj01,PF
Charlotte Hornets,2019-20,Marvin Williams,w/willima02,PF
Charlotte Hornets,2019-20,Cody Zeller,z/zelleco01,C
Charlotte Hornets,2018-19,Dwayne Bacon,b/bacondw01,SG
Charlotte Hornets,2018-19,Nicolas Batum,b/batumni01,SF
Charlotte Hornets,2018-19,Bismack Biyombo,b/biyombi01,C
Charlotte Hornets,2018-19,Miles Bridges,b/bridgmi02,SF
Charlotte Hornets,2018-19,Joe Chealey,c/chealjo01,PG
Charlotte Hornets,2018-19,Devonte' Graham,g/grahade01,PG
Charlotte Hornets,2018-19,Willy Hernangómez,h/hernawi01,C
Charlotte Hornets,2018-19,Frank Kaminsky,k/kaminfr01,C
Charlotte Hornets,2018-19,Michael Kidd-Gilchrist,k/kiddgmi01,PF
Charlotte Hornets,2018-19,Jeremy Lamb,l/lambje01,SG
Charlotte Hornets,2018-19,Shelvin Mack,m/macksh01,PG
Charlotte Hornets,2018-19,J.P. Macura,m/macurjp01,SG
Charlotte Hornets,2018-19,Malik Monk,m/monkma01,SG
Charlotte Hornets,2018-19,Tony Parker,p/parketo01,PG
Charlotte Hornets,2018-19,Kemba Walker,w/walkeke02,PG
Charlotte Hornets,2018-19,Marvin Williams,w/willima02,PF
Charlotte Hornets,2018-19,Cody Zeller,z/zelleco01,C
